Title,Decisions,links
Nishi Vasudeva takes over as Hindustan Petroleum Corp Ltd chief,"{""Hindustan Petroleum Corp Ltd"": ""neutral""}",https://m.economictimes.com/nishi-vasudeva-takes-over-as-hindustan-petroleum-corp-ltd-chief/articleshow/31215787.cms
"Nitin Fire Protection Industries expects Rs 1,000-crore turnover this fiscal","{""Nitin Fire Protection Industries"": ""neutral""}",https://economictimes.indiatimes.com/markets/stocks/earnings/nitin-fire-protection-industries-expects-rs-1000-crore-turnover-this-fiscal/articleshow/30364023.cms
NSE extends deadline for trading members to provide client details,"{""NSE"": ""neutral""}",https://m.economictimes.com/nse-extends-deadline-for-trading-members-to-provide-client-details/articleshow/40378323.cms
"NSE moves court, seeks more time to reply to CCI","{""NSE"": ""neutral"", ""CCI"": ""neutral""}",https://www.thehindu.com/business/Industry/google-moves-karnataka-high-court-seeks-more-time-to-respond-in-cci-probe/article38051175.ece
NSE to auction government bonds worth Rs 617 crore tomorrow,"{""NSE"": ""neutral""}",https://m.economictimes.com/markets/bonds/nse-to-auction-government-bonds-worth-rs-617-crore-tomorrow/articleshow/46330374.cms
NYSE to take back policing duties from Wall Street watchdog,"{""NYSE"": ""neutral"", ""Wall Street"": ""neutral""}",https://www.reuters.com/article/us-ice-nyse-regulations-idUSKCN0HV25620141006
Oberoi Realty: Look at it only from a long-term perspective,"{""Oberoi Realty"": ""neutral""}",https://m.economictimes.com/markets/stocks/news/oberoi-realty-look-at-it-only-from-a-long-term-perspective/articleshow/21113057.cms
Oil Minister Dharmendra Pradhan approves appointment of new IOC Chairman,"{""IOC"": ""neutral""}",https://m.economictimes.com/oil-minister-dharmendra-pradhan-approves-appointment-of-new-ioc-chairman/articleshow/37255276.cms
"Open offers worth Rs 1,007 crore made in Apr-Aug: Sebi","{""Sebi"": ""neutral""}",https://www.businesstoday.in/markets/stocks/story/open-offers-worth-over-rs-1007-crore-made-in-april-august-says-sebi-57356-2015-10-11
Options signal limited upside for Nifty at around 7500 levels,"{""Nifty"": ""neutral""}",https://m.economictimes.com/options-signal-limited-upside-for-nifty-at-around-7500-levels/articleshow/36020232.cms
Otis Elevator appoints Sebi Joseph as MD of India biz,"{""Otis Elevator"": ""neutral""}",https://economictimes.indiatimes.com/otis-elevator-appoints-sebi-joseph-as-md-of-india-biz/articleshow/12357122.cms
Parsvnath plans to raise up to $67 mn through QIP,"{""Parsvnath"": ""neutral""}",https://m.economictimes.com/markets/stocks/news/parsvnath-plans-to-raise-up-to-67-mn-through-qip/articleshow/6683196.cms
Pawan Hans Helicopters offers equity stake against Rs 131-crore loan,"{""Pawan Hans Helicopters"": ""neutral""}",https://m.economictimes.com/markets/ipos/fpos/pawan-hans-helicopters-offers-equity-stake-against-rs-131-crore-loan/articleshow/47155739.cms
Pawan Munjal elevated as new Vice Chairman in Hero Motocorp,"{""Hero Motocorp"": ""neutral""}",https://m.economictimes.com/pawan-munjal-elevated-as-new-vice-chairman-in-hero-motocorp/articleshow/39730148.cms
"PFC to raise Rs 5,300 cr via infrastructure bond issue","{""PFC"": ""neutral"", ""infrastructure bond"": ""neutral""}",https://m.economictimes.com/markets/bonds/pfc-to-raise-rs-5300-cr-via-infrastructure-bond-issue/articleshow/7555340.cms
"PFC to start selling Rs 1,000 cr tax-free bonds tomorrow","{""PFC"": ""neutral""}",https://m.economictimes.com/markets/bonds/pfc-to-start-selling-rs-1000-cr-tax-free-bonds-tomorrow/articleshow/11294146.cms
"Piramal Healthcare is in a range: Kunal Saraogi, Technical Analyst","{""Piramal Healthcare"": ""neutral""}",https://m.economictimes.com/markets/stocks/recos/piramal-healthcare-is-in-a-range-kunal-saraogi-technical-analyst/articleshow/6792701.cms
Praj Industries announces to buyback shares of Rs 62.07 lakh,"{""Praj Industries"": ""positive""}",https://m.economictimes.com/markets/stocks/news/praj-industries-announces-to-buyback-shares-of-rs-62-07-lakh/articleshow/11003501.cms
"Pre-market: Nifty likely to open flat; may retest 6,500 levels","{""Nifty"": ""neutral""}",https://m.economictimes.com/pre-market-nifty-likely-to-open-flat-may-retest-6500-levels/articleshow/31765446.cms
Pre-market: Nifty seen opening flat; may trade around 8050 levels,"{""Nifty"": ""neutral""}",https://m.economictimes.com/markets/stocks/news/pre-market-nifty-seen-opening-flat-may-trade-around-8050-levels/articleshow/47594337.cms
"Prestige Estates Rs 1,200cr IPO subscribed 1.75 times till 2pm","{""Prestige Estates"": ""neutral""}",https://www.livemint.com/Money/HgFNkPjzR4s68rzgYZ2SSN/Prestige-Estates-Rs-1200cr-IPO-subscribed-175-times-till-2.html
Public offer discounts should be given at bidding time: SEBI,"{""SEBI"": ""neutral""}",https://m.economictimes.com/markets/ipos/fpos/public-offer-discounts-should-be-given-at-bidding-time-sebi/articleshow/8419493.cms
"Public sector banks' future not gloomy: Tushar Pradhan, HSBC AMC","{""HSBC AMC"": ""neutral""}",https://m.economictimes.com/markets/stocks/recos/public-sector-banks-future-not-gloomy-tushar-pradhan-hsbc-amc/articleshow/46104096.cms
"Q1 earnings: Lanco Infratech PAT seen at Rs 3,480 crore","{""Lanco Infratech"": ""neutral""}",https://m.economictimes.com/markets/stocks/earnings/q1-earnings-lanco-infratech-pat-seen-at-rs-3480-crore/articleshow/15472126.cms
Q4 numbers by PSU banks a mixed bag: Hemindra Hazari,"{""PSU banks"": ""neutral""}",https://m.economictimes.com/markets/stocks/recos/q4-numbers-by-psu-banks-a-mixed-bag-hemindra-hazari/articleshow/47261844.cms
Raghuram Rajan wins in Sydney but Indian markets don't care,"{""Indian markets"": ""neutral""}",https://m.economictimes.com/raghuram-rajan-wins-in-sydney-but-indian-markets-dont-care/articleshow/30965893.cms
RBI governor may shift focus to government bonds from rupee,"{""RBI"": ""neutral""}",https://m.economictimes.com/markets/bonds/rbi-governor-may-shift-focus-to-government-bonds-from-rupee/articleshow/44831391.cms
RBL Bank plans to launch IPO in next three quarters,"{""RBL Bank"": ""neutral""}",https://m.economictimes.com/markets/ipos/fpos/rbl-bank-plans-to-launch-ipo-in-next-three-quarters/articleshow/45085958.cms
"Reliance Communications to raise Rs 4,300 crore from investors, promoters","{""Reliance Communications"": ""neutral""}",https://m.economictimes.com/markets/ipos/fpos/reliance-communications-to-raise-rs-4300-crore-from-investors-promoters/articleshow/37131421.cms
"Reliance Industries to stay in 800-950 range, says Jagdish Malkani","{""Reliance Industries"": ""neutral""}",https://m.economictimes.com/markets/stocks/recos/reliance-industries-to-stay-in-800-950-range-says-jagdish-malkani/articleshow/31790743.cms
Report OTC trades in corporate bonds within 15 minutes: Sebi,"{""Sebi"": ""neutral""}",https://economictimes.indiatimes.com/report-otc-trades-in-corporate-bonds-within-15-minutes-sebi/articleshow/32434648.cms
S K Sharma takes charge as Bharat Electronics Limited CMD,"{""Bharat Electronics Limited"": ""neutral""}",https://m.economictimes.com/s-k-sharma-takes-charge-as-bharat-electronics-limited-cmd/articleshow/28242098.cms
"SAIL decides to retain merchant bankers for Rs 8,000cr FPO","{""SAIL"": ""neutral""}",https://economictimes.indiatimes.com/topic/tata-steel-fpo
Sandeep Batra may go back to ICICI Prudential Life Insurance,"{""ICICI Prudential Life Insurance"": ""neutral""}",https://m.economictimes.com/sandeep-batra-may-go-back-to-icici-prudential-life-insurance/articleshow/25664917.cms
Sanjiv Misra joins the Board of Directors of Edelweiss Capital,"{""Edelweiss Capital"": ""neutral""}",https://www.moneylife.in/article/sanjiv-misra-joins-the-board-of-directors-of-edelweiss-capital/16647.html
SAT asks Alchemist to submit investors' details within 2 weeks,"{""Alchemist"": ""neutral"", ""SAT"": ""neutral""}",https://www.business-standard.com/article/markets/sat-asks-alchemist-to-submit-investors-details-within-2-weeks-115061700402_1.html
"SAT clubs KP Singh, other petitions with main DLF case","{""DLF"": ""neutral"", ""SAT"": ""neutral""}",https://www.thehindubusinessline.com/markets/sat-clubs-kp-singh-others-petitions-with-main-dlf-case/article20907316.ece
Sateesh Andra takes over as Ventureast Tenet Funds Managing Partner,"{""Ventureast Tenet Fund"": ""neutral""}",https://m.economictimes.com/sateesh-andra-takes-over-as-ventureast-tenet-funds-managing-partner/articleshow/16584469.cms
SBI to submit revised proposal on rights issue in June,"{""SBI"": ""neutral""}",https://m.economictimes.com/markets/ipos/fpos/sbi-to-submit-revised-proposal-on-rights-issue-in-june/articleshow/8590385.cms
Sebi ask cos to follow std format for auditor certificates,"{""Sebi"": ""neutral""}",https://www.business-standard.com/article/markets/sebi-ask-companies-to-follow-standard-format-for-auditor-certificates-114032500980_1.html
Sebi asks listed firms to appoint women directors by month-end,"{""Sebi"": ""neutral""}",https://m.economictimes.com/sebi-asks-listed-firms-to-appoint-women-directors-by-month-end/articleshow/46572826.cms
Sebi Chairman UK Sinha expects healthy IPO market in 2016,"{""Sebi"": ""neutral""}",https://m.economictimes.com/markets/ipos/fpos/sebi-chairman-uk-sinha-expects-healthy-ipo-market-in-2016/articleshow/50388042.cms
Sebi chief UK Sinha to get two-year extension; notification soon,"{""Sebi"": ""neutral""}",https://m.economictimes.com/sebi-chief-uk-sinha-to-get-two-year-extension-notification-soon/articleshow/29866736.cms
Sebi extends timeline to implement FPI regulations to June 30,"{""Sebi"": ""neutral""}",https://m.economictimes.com/sebi-extends-timeline-to-implement-fpi-regulations-to-june-30/articleshow/32855618.cms
Sebi invites bids from BPOs for empanelment of helpline agency,"{""Sebi"": ""neutral""}",https://m.economictimes.com/sebi-invites-bids-from-bpos-for-empanelment-of-helpline-agency/articleshow/28742385.cms
Sebi may soon make BRs mandatory for top 500 companies,"{""Sebi"": ""neutral""}",https://m.economictimes.com/sebi-may-soon-make-brs-mandatory-for-top-500-companies/articleshow/49552680.cms
Sebi notifies rules on launch of new mutual fund schemes,"{""Sebi"": ""neutral""}",https://m.economictimes.com/sebi-notifies-rules-on-launch-of-new-mutual-fund-schemes/articleshow/45704063.cms
Sebi probe: Maharishi Vedic firm says not into public deposits,"{""Sebi"": ""neutral""}",https://www.thehindubusinessline.com/markets/SEBI-probe-Maharishi-Vedic-firm-says-not-into-public-deposits/article20735713.ece
Sebi provides clarity to ICICI Prudential on associate director status,"{""ICICI Prudential"": ""neutral"", ""Sebi"": ""neutral""}",https://m.economictimes.com/sebi-provides-clarity-to-icici-prudential-on-associate-director-status/articleshow/28346506.cms
Sebi ropes in Narayana Murthy to head panel on start-ups,"{""Sebi"": ""neutral""}",https://m.economictimes.com/sebi-ropes-in-narayana-murthy-to-head-panel-on-start-ups/articleshow/47376086.cms
Sebi seeks fresh clarification on UFO Moviez Rs 750-crore IPO,"{""Sebi"": ""neutral"", ""UFO Moviez"": ""neutral""}",https://economictimes.indiatimes.com/markets/ipos/fpos/sebi-seeks-fresh-clarification-on-ufo-moviezs-rs-750-crore-ipo/articleshow/46273940.cms
Sebi to soon issue final norms for listing of startups,"{""Sebi"": ""neutral""}",https://m.economictimes.com/sebi-to-soon-issue-final-norms-for-listing-of-startups/articleshow/47121531.cms
Securities Appellate Tribunal's Dalmia ruling may trigger more buyback offers,"{""Securities Appellate Tribunal"": ""neutral""}",https://www.tandfonline.com/doi/abs/10.5235/LFMR6.5.360
Securitised debt trades to be reported within 15 minutes: Sebi,"{""Sebi"": ""neutral""}",https://economictimes.indiatimes.com/markets/bonds/securitised-debt-otc-trades-to-be-reported-within-15-minutes/articleshow/33079509.cms
"Seeing sector rotation, investors realigning portfolios: Sanjay Dutt, Quantum Securities","{""Quantum Securities"": ""neutral""}",https://economictimes.indiatimes.com/markets/stocks/recos/seeing-sector-rotation-investors-realigning-portfolios-sanjay-dutt-quantum-securities/articleshow/36701459.cms
"Sensex likely to hit 31,000 by December 2015, says Citigroup","{""Sensex"": ""neutral"", ""Citigroup"": ""neutral""}",https://m.economictimes.com/markets/stocks/news/sensex-likely-to-hit-31000-by-december-2015-says-citigroup/articleshow/44029108.cms
Sensex trading in a range; top 20 intraday trading ideas,"{""Sensex"": ""neutral""}",https://m.economictimes.com/markets/stocks/news/sensex-nifty-rangebound-top-20-intraday-trading-ideas-by-experts/articleshow/47596943.cms
"Sesa Goa: Iron ore policy, demand from China hold key","{""Sesa Goa"": ""neutral""}",https://m.economictimes.com/markets/stocks/earnings/sesa-goa-iron-ore-policy-demand-from-china-hold-key/articleshow/6777472.cms
Shanghai Gold Exchange to launch international board on September 29,"{""Shanghai Gold Exchange"": ""neutral""}",https://www.wsj.com/articles/shanghai-gold-exchange-to-launch-international-board-on-sept-29-1410423811
Shoe maker Jimmy Choo to step out on London market,"{""Jimmy Choo"": ""neutral""}",https://www.reuters.com/article/uk-jimmy-choo-ipo-idUKKCN0HI0C720140923
Shriram City to launch Rs 200-crore NCD on April 16,"{""Shriram City"": ""neutral""}",https://m.economictimes.com/markets/bonds/shriram-city-to-launch-rs-200-crore-ncd-on-april-16/articleshow/33744690.cms
Sri Lankan rupee forwards steady as central bank prevents fall,"{""Sri Lankan rupee"": ""neutral""}",https://www.reuters.com/article/sri-lanka-markets-idINL3N15X2LB
StanChart elevates Sanjeeb Chaudhuri as global brand head & CMO,"{""StanChart"": ""neutral""}",https://m.economictimes.com/stanchart-elevates-sanjeeb-chaudhuri-as-global-brand-head-cmo/articleshow/31110468.cms
Stock Buzz: Sun Pharma may face resistance at current levels,"{""Sun Pharma"": ""negative""}",https://m.economictimes.com/stock-buzz-sun-pharma-may-face-resistance-at-current-levels/articleshow/20891902.cms
"Street Ahead: Markets edgy over current affairs, may stay range-bound","{""Markets"": ""neutral""}",https://m.economictimes.com/street-ahead-markets-edgy-over-current-affairs-may-stay-range-bound/articleshow/19312673.cms
Sugar companies & investors get the sweet smell of revival,"{""Sugar companies"": ""positive""}",https://m.economictimes.com/markets/commodities/sugar-companies-investors-get-the-sweet-smell-of-revival/articleshow/37105575.cms
Suggest to wait till Nifty hits 8330 mark: Mitesh Thacker,"{""Nifty"": ""neutral""}",https://m.economictimes.com/markets/stocks/recos/suggest-to-wait-till-nifty-hits-8330-mark-mitesh-thacker/articleshow/45602867.cms
Target of Rs 268 for LIC Housing Finance: Rajat Bose,"{""LIC Housing Finance"": ""neutral""}",https://m.economictimes.com/markets/stocks/recos/target-of-rs-268-for-lic-housing-finance-rajat-bose/articleshow/12378874.cms
Taro contributed one third of Sun Pharma's consolidated net sales,"{""Sun Pharma"": ""neutral""}",https://m.economictimes.com/markets/stocks/earnings/taro-contributed-one-third-of-sun-pharmas-consolidated-net-sales/articleshow/8657042.cms
Technofab Engg files red herring prospectus with RoC for IPO,"{""Technofab Engg"": ""neutral"", ""RoC"": ""neutral""}",https://m.economictimes.com/markets/ipos/fpos/technofab-engg-files-red-herring-prospectus-with-roc-for-ipo/articleshow/6047709.cms
